,campaign_id,start_date,end_date,project_name,num_leads,daily_budget,duration,budget,clicks,impressions_ins,reach_ins,spend,ctr,cpl
1037,9201,2024-08-09,2024-08-09,Hyde Park North - Seashore,1,2000,3,6000,57,1327,1244,542.51,4.295403165033911,542.51
1038,9204,2024-08-09,2024-08-11,Stei8ht,5,3000,8,24000,191,4187,3603,2931.63,4.561738715070456,586.326
1039,9205,2024-08-09,2024-08-09,Hacienda Waters,1,2000,3,6000,349,4189,3903,531.8,8.331343996180472,531.8
1040,9226,2024-08-11,2024-08-11,Hyde Park North - Seashore,1,2000,3,6000,26,691,615,565.9000000000001,3.762662807525326,565.9000000000001
1041,9227,2024-08-11,2024-08-11,Stei8ht,1,2000,3,6000,11,531,499,598.35,2.0715630885122414,598.35
1042,9246,2024-08-12,2024-10-28,The Phoenix SwanLake Residences,191,3500,61,213500,20471,484639,405415,115694.25,4.223968768506042,605.729057591623
1043,9249,2024-08-11,2024-09-15,ElLatini district - Alamein - City Edge,263,4000,38,152000,33165,599757,535551,66799.29,5.529739544515529,253.98969581749046
1044,9251,2024-08-12,2024-08-12,Azha North Coast Ras El Hekma,1,2000,3,6000,244,4318,3934,584.76,5.650764242704956,584.76
1045,9252,2024-08-12,2024-08-12,Hyde Park North - Seashore,2,2500,6,15000,78,910,806,1237.52,8.571428571428571,618.76
1046,9254,2024-08-12,2024-08-12,Hacienda West,2,2500,6,15000,1014,16289,14626,1225.82,6.225059856344773,612.91
1047,9255,2024-08-12,2024-08-12,Azha North Coast Ras El Hekma,1,2000,3,6000,298,4444,4177,615.63,6.705670567056705,615.63
1048,9256,2024-08-12,2024-08-12,ramla by marakez - ras el hekma,2,2000,3,6000,126,1574,1237,563.53,8.005082592121983,281.765
1049,9257,2024-08-12,2024-08-12,ElLatini district - Alamein - City Edge,1,2000,3,6000,122,2298,1929,615.77,5.308964316797215,615.77
1050,9258,2024-08-12,2024-08-12,ramla by marakez - ras el hekma,1,2000,3,6000,42,1855,1604,564.44,2.2641509433962264,564.44
1051,9259,2024-08-12,2024-08-15,Azha North Coast Ras El Hekma,7,2500,6,15000,1467,22360,19931,3887.28,6.5608228980322005,555.3257142857143
1052,9280,2024-08-13,2024-08-13,ramla by marakez - ras el hekma,2,2500,6,15000,169,3188,2496,924.15,5.301129234629863,462.075
1053,9293,2024-08-13,2024-08-28,Hacienda West,50,4500,16,72000,27408,401256,377658,28464.649999999998,6.830552066511155,569.293
1054,9296,2024-08-13,2024-08-25,ElLatini district - Alamein - City Edge,83,2500,15,37500,7320,116380,100768,19109.23,6.289740505241451,230.23168674698795
1055,9299,2024-08-13,2024-08-14,ZED East - Ora Development,1,1500,3,4500,21,618,586,538.1,3.3980582524271843,538.1
1056,9300,2024-08-13,2024-08-16,ZED East - Ora Development,6,2000,5,10000,130,3639,3251,3344.92,3.5724100027480077,557.4866666666667
1057,9301,2024-08-13,2024-08-13,ZED East - Ora Development,1,1500,3,4500,14,513,501,489.12,2.729044834307992,489.12
1058,9760,2024-08-27,2024-09-22,The Phoenix SwanLake Residences,65,2500,30,75000,12248,287005,255521,32790.97,4.267521471751364,504.47646153846154
1059,9770,2024-08-27,2024-08-30,The Phoenix SwanLake Residences,4,1500,5,7500,456,10429,9447,2333.36,4.372423051107488,583.34
1060,9771,2024-08-27,2024-09-10,Sarai,41,2500,17,42500,13736,137792,129892,16980.82,9.968648397584765,414.16634146341465
1061,9773,2024-08-27,2024-09-10,Sarai,87,2500,17,42500,38833,275979,261003,17207.2,14.070998155656772,197.78390804597703
1062,9774,2024-08-27,2024-09-28,Mountain View ICity New Cairo,74,2700,35,94500,14414,206584,176858,49120.19,6.977307051852999,663.7863513513514
1063,9786,2024-08-27,2024-09-13,Mountain View ICity New Cairo,39,3000,21,63000,8942,110769,96717,22273.91,8.072655706921612,571.1258974358974
1064,9870,2024-08-29,2024-08-31,The Phoenix SwanLake Residences,4,1500,6,9000,871,20611,18407,2314.21,4.225898791907234,578.5525
1065,9871,2024-08-29,2024-09-10,Sarai,35,2500,15,37500,14769,150597,142453,15441.76,9.806968266300126,441.19314285714285
1066,9913,2024-08-29,2024-09-03,Mountain View ICity New Cairo,8,2000,8,16000,831,9588,7866,5080.36,8.667083854818523,635.045
1067,10108,2024-09-02,2024-09-03,HAPTown ,2,1500,5,7500,98,2425,2096,1156.0900000000001,4.041237113402062,578.0450000000001
1068,10183,2024-09-03,2024-09-04,Mountain view - mostakbal city,1,1200,3,3600,25,987,875,537.72,2.532928064842958,537.72
1069,10207,2024-09-03,2024-09-04,SODIC East,2,1500,5,7500,35,1105,1032,1185.73,3.167420814479638,592.865
1070,10491,2024-09-07,2024-09-09,Ora Solana West,2,1500,6,9000,67,1559,1335,1047.29,4.297626683771648,523.645
1071,10494,2024-09-07,2024-09-08,Horizon Egypt Development - سعادة,1,1200,3,3600,56,749,695,570.4300000000001,7.476635514018691,570.4300000000001
1072,10655,2024-09-10,2024-10-08,Mountain View ICity New Cairo,30,2500,32,80000,4766,50307,42084,15737.24,9.473830679627088,524.5746666666666
1073,10657,2024-09-10,2024-09-11,Mountain view - mostakbal city,1,1200,3,3600,37,775,714,562.7900000000001,4.774193548387097,562.7900000000001
1074,10727,2024-09-11,2024-09-12,Telal East - PRE,1,1200,3,3600,32,1283,1216,629.6899999999999,2.4941543257989087,629.6899999999999
1075,10728,2024-09-11,2024-09-11,Telal East - PRE,1,1200,3,3600,7,359,348,714.76,1.9498607242339834,714.76
1076,10807,2024-09-12,2024-09-13,Mountain view - mostakbal city,1,1200,3,3600,25,842,801,503.82,2.9691211401425175,503.82
1077,10820,2024-09-12,2024-09-13,Il Monte Galala,1,1200,3,3600,34,1650,1573,618.93,2.0606060606060606,618.93
1078,10881,2024-09-14,2024-09-14,Mountain View ICity New Cairo,1,1200,3,3600,40,404,374,552.89,9.900990099009901,552.89
1079,10893,2024-09-15,2024-09-16,Mountain view - mostakbal city,1,1200,3,3600,64,1613,1495,587.74,3.967761934283943,587.74
1080,11186,2024-09-19,2024-09-20,Mountain View ICity New Cairo,1,1200,3,3600,112,1662,1557,477.99,6.738868832731648,477.99
1081,11189,2024-09-19,2024-11-02,Mountain View ICity New Cairo,173,2500,46,115000,10612,119004,97443,46647.27,8.917347316056604,269.6373988439306
1082,11198,2024-09-20,2024-12-07,Mountain View ICity New Cairo,115,2000,81,162000,8296,83480,71888,51372.74,9.937709631049353,446.71947826086955
1083,11969,2024-10-09,2024-10-10,Mountain View iCity October,1,1200,3,3600,34,2898,2791,629.9,1.173222912353347,629.9
1084,11972,2024-10-09,2024-10-15,Al Ahly Sabbour - The Ridge,15,2000,8,16000,364,6930,6317,7051.04,5.252525252525253,470.0693333333333
1085,11974,2024-10-09,2024-10-10,HAPTown ,1,1200,3,3600,44,1287,1257,533.31,3.418803418803419,533.31
1086,12012,2024-10-10,2024-10-12,Mountain View iCity October,2,1200,5,6000,37,3049,2836,1243.85,1.2135126270908494,621.925
1087,12093,2024-10-10,2024-10-11,WonderMarQ - WaterMarQ,1,1200,3,3600,26,885,846,550.27,2.937853107344633,550.27
1088,12149,2024-10-11,2024-10-13,Kings Way,3,1500,6,9000,64,5447,5109,1912.3000000000002,1.1749586928584541,637.4333333333334
1089,12221,2024-10-12,2024-10-14,Al Ahly Sabbour - The Ridge,2,1200,5,6000,53,1201,1122,1269.4,4.412989175686928,634.7
1090,12226,2024-10-12,2024-10-24,Ora Solana West,23,2500,14,35000,2086,46252,40618,16927.89,4.5100752399896225,735.9952173913043
1091,12228,2024-10-12,2024-10-23,Mountain View iCity October,32,2500,13,32500,2293,59200,52132,15939.75,3.873310810810811,498.1171875
1092,12230,2024-10-12,2024-10-14,Kings Way,2,1500,8,12000,49,1864,1772,1319.2,2.628755364806867,659.6
1093,12236,2024-10-12,2024-10-13,Dejoya Residence,1,1200,3,3600,25,1072,1022,589.14,2.332089552238806,589.14
1094,12237,2024-10-12,2024-10-13,Ivoire West - PRE,1,1200,3,3600,53,1734,1578,629.5,3.0565167243367934,629.5
1095,12238,2024-10-12,2024-10-13,Ivoire West - PRE,1,1200,3,3600,59,2346,2109,627.51,2.514919011082694,627.51
1096,12239,2024-10-12,2024-10-21,Ivoire West - PRE,16,2500,12,30000,1152,37385,34249,9777.07,3.081449779323258,611.066875
1097,12241,2024-10-12,2024-10-13,Kings Way,1,1200,3,3600,15,2042,1975,638.37,0.7345739471106758,638.37
1098,12280,2024-10-13,2024-10-26,Ora Solana West,24,2500,15,37500,2304,41061,35047,19727.45,5.611163878132534,821.9770833333333
1099,12281,2024-10-13,2024-10-16,Ivoire West - PRE,4,2000,8,16000,336,12523,11282,2559.8,2.6830631637786473,639.95
1100,12282,2024-10-13,2024-10-14,Kings Way,1,1200,3,3600,17,1912,1829,629.86,0.889121338912134,629.86
1101,12304,2024-10-13,2024-10-14,Kings Way,1,1200,3,3600,26,1797,1705,623.93,1.4468558708959376,623.93
1102,12395,2024-10-14,2024-10-15,Ivoire West - PRE,1,1200,3,3600,64,2357,2213,620.91,2.7153160797624096,620.91
1103,12398,2024-10-14,2024-10-15,Kings Way,1,1200,3,3600,13,2551,2426,818.4399999999999,0.5096040768326147,818.4399999999999
1104,12407,2024-10-14,2024-10-15,Dejoya Residence,2,2000,5,10000,22,805,760,1394.98,2.732919254658385,697.49
1105,12409,2024-10-14,2024-10-15,Ivoire West - PRE,1,1200,3,3600,35,709,658,615.87,4.9365303244005645,615.87
1106,12428,2024-10-14,2024-10-17,Mountain View iCity October,4,2000,6,12000,344,9861,9115,2875.85,3.488490011155055,718.9625
1107,12429,2024-10-14,2024-10-16,Ora Solana West,4,2000,5,10000,502,11459,9904,2647.57,4.3808360240858715,661.8925
1108,12453,2024-10-14,2024-10-15,Mountain View iCity October,1,1200,3,3600,24,930,881,664.52,2.5806451612903225,664.52
1109,12466,2024-10-14,2024-10-15,Ivoire West - PRE,1,1200,3,3600,38,1273,1216,401.51,2.9850746268656714,401.51
1110,12514,2024-10-15,2024-10-18,Kings Way,4,2000,8,16000,69,6649,6159,3079.82,1.037750037599639,769.955
1111,12515,2024-10-15,2024-10-18,Ivoire West - PRE,5,2000,5,10000,225,12113,10896,3211.48,1.8575084619829936,642.296
1112,12517,2024-10-15,2024-10-15,Kings Way,1,1200,3,3600,8,478,456,635.3299999999999,1.6736401673640167,635.3299999999999
1113,12518,2024-10-15,2024-10-18,Ivoire West - PRE,4,2000,5,10000,389,18697,17574,3126.67,2.0805476814462214,781.6675
1114,12523,2024-10-15,2024-10-16,Dejoya Residence,1,1200,3,3600,18,512,481,787.3199999999999,3.515625,787.3199999999999
1115,12558,2024-10-15,2024-10-16,Kings Way,1,1200,3,3600,11,1253,1200,708.24,0.8778930566640064,708.24
1116,12581,2024-10-15,2024-10-16,Kings Way,1,1200,3,3600,10,924,876,659.67,1.0822510822510822,659.67
1117,12588,2024-10-16,2024-10-16,modon west - villagio,1,1200,3,3600,33,971,909,699.0,3.398558187435633,699.0
1118,12589,2024-10-16,2024-10-17,modon west - villagio,3,2000,8,16000,72,2627,2368,1962.02,2.7407689379520366,654.0066666666667
1119,12590,2024-10-16,2024-10-24,Ivoire West - PRE,18,2500,11,27500,613,35128,32598,12026.44,1.745046686404008,668.1355555555556
1120,12625,2024-10-16,2024-10-17,Badya - Palm Hills,1,1200,3,3600,38,956,893,608.05,3.9748953974895396,608.05
1121,12639,2024-10-16,2024-10-17,Kings Way,1,1200,3,3600,15,1084,1027,626.2,1.3837638376383763,626.2
1122,12644,2024-10-16,2024-10-17,Dejoya Residence,1,1200,3,3600,26,659,626,611.74,3.9453717754172986,611.74
1123,12646,2024-10-16,2024-10-17,modon west - villagio,1,1200,3,3600,37,1159,1059,706.18,3.192407247627265,706.18
1124,12647,2024-10-16,2024-10-20,Kings Way,4,1200,7,8400,142,4191,3974,2510.75,3.3882128370317344,627.6875
1125,12751,2024-10-17,2024-10-18,Ora Solana West,1,1200,3,3600,75,1411,1304,651.26,5.315379163713678,651.26
1126,12757,2024-10-17,2024-10-22,Kings Way,8,2000,7,14000,285,13622,12523,5030.47,2.092203787990016,628.80875
1127,12770,2024-10-17,2024-10-23,modon west - villagio,9,2000,9,18000,407,21273,18157,6875.860000000001,1.9132233347435719,763.9844444444445
1128,12779,2024-10-17,2024-10-21,Ora Solana West,5,2000,8,16000,346,7922,7134,3582.78,4.367583943448624,716.556
1129,12893,2024-10-19,2024-10-20,Ora Solana West,1,1200,3,3600,56,1119,1032,695.79,5.004468275245755,695.79
1130,12897,2024-10-19,2024-10-20,Dejoya Residence,1,1200,3,3600,29,527,490,649.52,5.502846299810247,649.52
1131,12898,2024-10-19,2024-10-20,Dejoya Residence,1,1200,3,3600,14,422,401,925.55,3.3175355450236967,925.55
1132,12900,2024-10-19,2024-10-20,Ivoire West - PRE,1,1200,3,3600,54,1872,1755,630.5699999999999,2.8846153846153846,630.5699999999999
1133,12938,2024-10-20,2024-10-21,Kings Way,1,1200,3,3600,65,1720,1577,624.3299999999999,3.77906976744186,624.3299999999999
1134,12940,2024-10-20,2024-10-30,Ivoire West - PRE,23,2000,12,24000,2014,66809,63037,10931.41,3.0145639060605607,475.2786956521739
1135,12944,2024-10-20,2024-10-21,Dejoya Residence,1,1200,3,3600,15,538,498,625.4,2.7881040892193307,625.4
1136,12945,2024-10-20,2024-10-21,Dejoya Residence,1,1200,3,3600,16,723,674,755.47,2.2130013831258646,755.47
1137,13046,2024-10-21,2024-10-30,Stei8ht,15,2500,11,27500,525,41841,38144,12814.49,1.2547501254750124,854.2993333333333
1138,13050,2024-10-21,2024-10-22,Stei8ht,1,1200,3,3600,17,954,899,681.3299999999999,1.781970649895178,681.3299999999999
1139,13147,2024-10-22,2024-10-22,Stei8ht,1,1200,3,3600,15,812,752,643.27,1.8472906403940887,643.27
1140,13183,2024-10-22,2024-10-23,Ivoire West - PRE,1,1200,3,3600,39,2095,2025,628.94,1.8615751789976134,628.94
1141,13250,2024-10-23,2024-10-24,modon west - villagio,1,1200,3,3600,37,1846,1650,916.78,2.0043336944745396,916.78
1142,13257,2024-10-23,2024-10-27,Stei8ht,5,2000,6,12000,126,6788,6277,4943.83,1.8562168532704773,988.766
1143,13258,2024-10-23,2024-10-24,Kings Way,1,1200,3,3600,70,1251,1170,674.8,5.595523581135091,674.8
1144,13362,2024-10-24,2024-10-25,Stei8ht,1,1200,3,3600,33,2364,2228,727.92,1.3959390862944163,727.92
1145,13365,2024-10-24,2024-10-26,Kings Way,3,2000,5,10000,72,2799,2527,2469.34,2.572347266881029,823.1133333333333
1146,13366,2024-10-24,2024-10-25,Ora Solana West,1,1200,3,3600,57,1229,1140,622.4200000000001,4.637917005695687,622.4200000000001
1147,13369,2024-10-24,2025-01-31,Kings Way,200,3500,102,357000,16779,431090,374926,95584.99,3.892226681203461,477.92495
1148,13395,2024-10-24,2024-10-25,Ora Solana West,1,1200,3,3600,61,1113,1059,710.1500000000001,5.480682839173405,710.1500000000001
1149,13397,2024-10-24,2024-10-25,modon west - villagio,1,1200,3,3600,38,2484,2267,710.88,1.529790660225443,710.88
1150,13457,2024-10-26,2024-10-28,Stei8ht,2,2000,5,10000,64,2375,2225,1759.97,2.694736842105263,879.985
1151,13458,2024-10-26,2024-10-27,Stei8ht,1,1200,3,3600,26,1655,1526,745.69,1.570996978851964,745.69
1152,13483,2024-10-27,2024-10-28,Il Monte Galala,2,2000,6,12000,297,3165,3003,1132.72,9.383886255924171,566.36
1153,13495,2024-10-27,2024-11-11,Stei8ht,3,1200,5,6000,63,4593,4365,2681.05,1.3716525146962768,893.6833333333334
1154,13937,2024-11-10,2024-11-11,Stei8ht,1,1200,3,3600,22,2562,2446,725.11,0.858704137392662,725.11
1155,13938,2024-11-10,2024-11-11,Stei8ht,1,1200,3,3600,26,1686,1627,656.76,1.542111506524318,656.76
1156,13939,2024-11-10,2024-11-10,Stei8ht,1,1200,3,3600,10,410,399,632.8,2.4390243902439024,632.8
1157,13940,2024-11-10,2024-11-11,Stei8ht,1,1200,3,3600,18,623,580,925.1400000000001,2.889245585874799,925.1400000000001
1158,13941,2024-11-10,2024-11-11,WonderMarQ - WaterMarQ,1,1200,3,3600,166,1608,1441,751.76,10.323383084577115,751.76
1159,14019,2024-11-13,2024-11-14,WonderMarQ - WaterMarQ,3,2000,6,12000,77,2196,2078,1961.1599999999999,3.5063752276867035,653.7199999999999
1160,14035,2024-11-13,2024-11-16,WonderMarQ - WaterMarQ,4,2500,8,20000,183,9507,9075,3101.93,1.92489744398864,775.4825
1161,14036,2024-11-13,2024-11-14,The Phoenix SwanLake Residences,2,2000,6,12000,210,2437,2094,1282.05,8.617152236356175,641.025
1162,14100,2024-11-15,2024-11-16,The Phoenix SwanLake Residences,1,2000,6,12000,104,1181,1086,688.0699999999999,8.806096528365792,688.0699999999999
1163,14101,2024-11-15,2024-11-16,Il Monte Galala,1,2000,6,12000,20,868,821,642.69,2.3041474654377883,642.69
1164,14103,2024-11-15,2024-11-16,WonderMarQ - WaterMarQ,1,2000,6,12000,57,2538,2507,709.23,2.2458628841607564,709.23
1165,14104,2024-11-15,2025-01-20,The Phoenix SwanLake Residences,32,3000,72,216000,1682,39491,33531,19813.54,4.259198298346459,619.173125
1166,14109,2024-11-15,2024-11-16,WonderMarQ - WaterMarQ,1,2000,6,12000,26,1376,1354,727.29,1.88953488372093,727.29
1167,14111,2024-11-15,2024-11-16,WonderMarQ - WaterMarQ,1,2000,6,12000,39,2362,2303,719.69,1.651143099068586,719.69
1168,14113,2024-11-15,2024-11-20,WonderMarQ - WaterMarQ,6,2000,8,16000,947,11422,10158,5256.17,8.291017334967608,876.0283333333333
1169,14114,2024-11-15,2024-11-27,Azha,17,2000,14,28000,1326,30090,25547,16043.38,4.406779661016949,943.7282352941176
1170,14115,2024-11-15,2024-11-16,Azha,1,2000,6,12000,50,3280,3128,965.31,1.524390243902439,965.31
1171,14116,2024-11-15,2024-11-16,Al Burouj,1,2000,6,12000,47,751,714,750.31,6.25832223701731,750.31
1172,14117,2024-11-15,2024-11-16,Al Burouj,1,1200,3,3600,55,613,557,630.36,8.97226753670473,630.36
1173,14123,2024-11-16,2024-11-17,Azha,1,1200,3,3600,49,996,903,677.61,4.919678714859438,677.61
1174,14124,2024-11-16,2024-11-17,WonderMarQ - WaterMarQ,1,1200,3,3600,55,1826,1740,784.8000000000001,3.0120481927710845,784.8000000000001
1175,14125,2024-11-16,2024-11-17,The Phoenix SwanLake Residences,1,1200,3,3600,159,3193,2924,755.23,4.979642968994676,755.23
1176,14129,2024-11-16,2024-11-18,Al Burouj,2,2000,5,10000,83,1563,1486,1646.3,5.310300703774792,823.15
1177,14130,2024-11-16,2024-11-26,WonderMarQ - WaterMarQ,16,2000,12,24000,1536,23958,21237,14644.48,6.41121963436013,915.28
1178,14133,2024-11-17,2024-11-22,Azha,4,2000,7,14000,272,5514,5018,3878.89,4.932898077620602,969.7225
1179,14135,2024-11-17,2024-11-18,The Phoenix SwanLake Residences,1,1200,3,3600,40,1003,923,853.99,3.988035892323031,853.99
1180,14136,2024-11-17,2024-11-18,Al Burouj,1,1200,3,3600,49,734,691,717.23,6.67574931880109,717.23
1181,14188,2024-11-18,2024-11-21,WonderMarQ - WaterMarQ,4,2000,5,10000,188,3812,3413,3915.43,4.931794333683106,978.8575
1182,14192,2024-11-18,2024-11-19,WonderMarQ - WaterMarQ,1,1200,3,3600,42,1083,1007,706.38,3.8781163434903045,706.38
1183,14243,2024-11-19,2024-11-20,The Phoenix SwanLake Residences,1,1200,3,3600,55,1291,1152,774.12,4.260263361735089,774.12
1184,14252,2024-11-19,2024-11-20,Azha,1,1200,3,3600,17,589,556,762.12,2.886247877758913,762.12
1185,14298,2024-11-20,2024-11-21,Al Burouj,1,1200,3,3600,38,610,573,772.96,6.229508196721312,772.96
1186,14339,2024-11-21,2024-11-21,Azha,1,2000,6,12000,44,831,764,775.22,5.294825511432009,775.22
1187,14342,2024-11-21,2024-11-23,WonderMarQ - WaterMarQ,2,2000,5,10000,82,6199,5954,1988.44,1.3227939990321018,994.22
1188,14347,2024-11-21,2024-11-22,WonderMarQ - WaterMarQ,1,1200,3,3600,41,2549,2480,711.01,1.6084739113377795,711.01
1189,14349,2024-11-21,2024-11-22,Hyde Park,1,1200,3,3600,20,519,480,752.0699999999999,3.8535645472061653,752.0699999999999
1190,14399,2024-11-21,2024-11-23,Bloomfields ,1,1200,3,3600,36,3078,2941,786.4999999999999,1.1695906432748537,786.4999999999999
1191,14401,2024-11-22,2024-11-23,Bloomfields ,1,1200,3,3600,32,2134,2053,686.05,1.499531396438613,686.05
1192,14403,2024-11-22,2024-11-25,Azha,5,2000,5,10000,314,7641,6812,4460.12,4.10940976312001,892.024
1193,14404,2024-11-22,2024-12-01,The Phoenix SwanLake Residences,31,3500,11,38500,2479,42064,36709,23256.71,5.893400532521872,750.2164516129031
1194,14423,2024-11-23,2024-11-29,WonderMarQ - WaterMarQ,8,2000,8,16000,359,17755,16933,7654.0599999999995,2.0219656434807094,956.7574999999999
1195,14427,2024-11-23,2024-11-24,WonderMarQ - WaterMarQ,1,1200,3,3600,96,1025,981,737.3900000000001,9.365853658536585,737.3900000000001
1196,14433,2024-11-24,2024-11-25,Azha,1,1200,3,3600,49,989,904,700.35,4.954499494438827,700.35
1197,14469,2024-11-25,2024-11-26,WonderMarQ - WaterMarQ,6,1200,3,3600,27,1101,1077,593.97,2.452316076294278,98.995
1198,14489,2024-11-25,2024-11-26,golden gate redcon,1,1200,3,3600,31,648,569,815.79,4.78395061728395,815.79
1199,14490,2024-11-25,2024-11-26,Cairo Design District - one ninety - LMD,1,1200,3,3600,59,964,831,544.81,6.1203319502074685,544.81
1200,14492,2024-11-26,2024-11-26,Azha,1,1200,3,3600,38,734,683,464.07000000000005,5.177111716621254,464.07000000000005
1201,14493,2024-11-25,2024-11-26,WonderMarQ - WaterMarQ,1,1200,3,3600,18,906,857,329.43,1.9867549668874174,329.43
1202,14499,2024-11-26,2024-12-02,WonderMarQ - WaterMarQ,14,2000,8,16000,283,12510,12072,6313.83,2.2621902478017586,450.98785714285714
1203,14501,2024-11-26,2024-11-27,Bloomfields ,1,1200,3,3600,28,1002,951,717.91,2.7944111776447107,717.91
1204,14502,2024-11-26,2024-11-29,Palm Hills New Cairo,4,2000,8,16000,150,2951,2606,3131.69,5.083022704168079,782.9225
1205,14578,2024-11-27,2024-11-28,Azha,2,2000,5,10000,97,2203,1920,1967.95,4.403086699954607,983.975
1206,14582,2024-11-27,2024-11-29,Palm Hills New Cairo,3,2000,6,12000,147,2013,1817,2330.69,7.302533532041728,776.8966666666666
1207,14594,2024-11-27,2024-11-29,WonderMarQ - WaterMarQ,4,2000,6,12000,86,4059,3926,2053.98,2.118748460211875,513.495
1208,14662,2024-11-28,2024-12-01,Azha,4,2000,6,12000,222,5890,5103,3235.13,3.7691001697792865,808.7825
1209,14663,2024-11-28,2024-11-29,Palm Hills New Cairo,1,1200,3,3600,57,839,792,736.77,6.793802145411204,736.77
1210,14710,2024-11-29,2024-11-30,Palm Hills New Cairo,1,1200,3,3600,47,858,797,700.8399999999999,5.477855477855478,700.8399999999999
1211,14719,2024-11-29,2024-11-30,Palm Hills New Cairo,1,1200,3,3600,57,972,922,763.87,5.864197530864197,763.87
1212,14721,2024-11-29,2024-11-30,WonderMarQ - WaterMarQ,1,1200,3,3600,67,905,863,699.16,7.403314917127071,699.16
1213,14722,2024-11-29,2024-11-30,Azha,1,1200,3,3600,21,628,595,488.23,3.343949044585987,488.23
1214,14723,2024-11-29,2024-12-03,The Phoenix SwanLake Residences,6,2000,6,12000,284,5941,5079,5207.18,4.78034001009931,867.8633333333333
1215,14724,2024-11-29,2024-11-30,Cairo Design District - one ninety - LMD,1,1200,3,3600,25,1471,1426,711.69,1.699524133242692,711.69
1216,14725,2024-11-29,2024-12-01,Bloomfields ,2,2000,6,12000,84,4605,4339,1548.87,1.8241042345276872,774.435
1217,14730,2024-11-30,2024-12-01,WonderMarQ - WaterMarQ,1,1200,3,3600,51,2040,1994,708.5,2.5,708.5
1218,14731,2024-11-30,2024-12-02,WonderMarQ - WaterMarQ,4,2000,5,10000,185,3643,3411,1921.33,5.078232226187208,480.3325
1219,14732,2024-11-30,2024-12-03,Palm Hills New Cairo,5,2000,5,10000,366,6233,5470,3924.94,5.8719717631958925,784.988
1220,14736,2024-11-30,2024-12-01,Bloomfields ,1,1200,3,3600,48,2141,2084,706.1700000000001,2.241943017281644,706.1700000000001
1221,14737,2024-11-30,2024-12-01,Cairo Design District - one ninety - LMD,2,2000,6,12000,55,2272,2163,1255.05,2.420774647887324,627.525
1222,14756,2024-12-01,2024-12-03,Palm Hills New Cairo,2,2000,5,10000,101,2087,1843,2026.3400000000001,4.839482510781026,1013.1700000000001
1223,14757,2024-12-01,2024-12-01,Azha,1,2000,3,6000,67,1121,1003,720.17,5.976806422836753,720.17
1224,14760,2024-12-01,2024-12-03,Azha,2,2000,5,10000,173,3479,3027,2850.88,4.972693302673182,1425.44
1225,14782,2024-12-01,2024-12-02,WonderMarQ - WaterMarQ,1,1200,3,3600,38,690,677,398.64,5.507246376811594,398.64
1226,14783,2024-12-01,2024-12-03,Palm Hills New Cairo,2,2000,8,16000,84,1851,1721,1617.6100000000001,4.538087520259319,808.8050000000001
1227,14784,2024-12-01,2024-12-07,Azha,12,2000,9,18000,504,10993,9317,5903.14,4.584735740926043,491.92833333333334
1228,14793,2024-12-02,2024-12-03,Cairo Design District - one ninety - LMD,1,1200,3,3600,18,951,903,882.21,1.8927444794952681,882.21
1229,14794,2024-12-02,2024-12-04,Cairo Design District - one ninety - LMD,3,2000,6,12000,45,3886,3713,1924.48,1.1580030880082348,641.4933333333333
1230,14842,2024-12-03,2024-12-06,The Phoenix SwanLake Residences,4,2000,5,10000,261,5240,4696,3163.91,4.980916030534352,790.9775
1231,7596,2024-06-29,2024-07-01,Plage,9,3750,5,18750,1197,63141,56711,5184.49,1.89575711502827,576.0544444444445
1232,7597,2024-06-29,2024-06-30,Plage,1,3000,3,9000,110,10597,9974,896.88,1.0380296310276493,896.88
1233,7598,2024-06-29,2024-06-30,Plage,2,3000,3,9000,154,13872,13164,1216.87,1.1101499423298733,608.435
1234,7600,2024-06-29,2024-06-30,Plage,1,3000,3,9000,110,9058,8564,799.86,1.2143961139324355,799.86
1235,7601,2024-06-29,2024-07-13,Plage,72,7325,12,87900,2011,151508,137744,35110.53,1.3273226496290627,487.64625
1236,7603,2024-06-29,2024-06-30,Plage,1,3001,3,9003,79,7163,6781,826.19,1.1028898506212481,826.19
1237,7614,2024-06-30,2024-06-30,Salt,1,3000,3,9000,36,1700,1493,1053.65,2.1176470588235294,1053.65
1238,7615,2024-06-30,2024-06-30,Salt,1,3000,3,9000,30,721,638,594.62,4.160887656033287,594.62
1239,7618,2024-06-30,2024-07-02,Plage,5,3000,5,15000,667,51746,48956,3504.76,1.2889885208518532,700.952
1240,7620,2024-06-30,2024-07-07,Plage,14,3000,5,15000,535,26573,24329,8333.0,2.0133217927972002,595.2142857142857
1241,7651,2024-06-30,2024-07-08,Plage,58,5860,10,58600,4673,159695,146098,28570.0,2.926203074610977,492.58620689655174
1242,7652,2024-06-30,2024-07-16,Plage,163,19961,14,279454,34748,1661798,1491942,80556.7,2.0909881947143996,494.2128834355828
1243,7655,2024-07-01,2024-07-01,Plage,2,3000,3,9000,159,11509,10932,1619.5800000000002,1.3815275002172211,809.7900000000001
1244,7656,2024-07-01,2024-07-11,Plage,54,5000,11,55000,2072,151321,138640,29737.22,1.3692745884576496,550.6892592592593
1245,7686,2024-07-03,2024-07-05,Plage,3,3900,3,11700,169,13691,12991,2417.8,1.2343875538675042,805.9333333333334
